id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv,income_category,income_scaled,claim_ratio,claim_percentage,policies_per_year,customer_value,high_value_flag,customer_segment
7688,Female,Urban,Bachelor,2,0,6,8697,2,B,Gold,349788,2-5L,1000000,0.008696991,0.87,0.285714286,14000000,0,High
82620,Female,Urban,High School,3,1,6,2208,2,A,Gold,92592,5L-10L,1500000,0.001471999,0.15,0.285714286,21000000,1,High
84937,Female,Rural,High School,3,1,0,0,2,A,Platinum,58824,5L-10L,1500000,0.0,0.0,2.0,3000000,1,Low
56670,Male,Urban,Bachelor,3,1,3,3931,2,A,Platinum,71832,5L-10L,1500000,0.002620665,0.26,0.5,12000000,1,Medium
19259,Male,Urban,High School,3,0,7,5898,2,A,Platinum,68736,5L-10L,1500000,0.003931997,0.39,0.25,24000000,1,Medium
22263,Male,Rural,Others,3,0,8,0,1,B,Platinum,29940,5L-10L,1500000,0.0,0.0,0.111111111,13500000,0,Low
67260,Female,Rural,High School,3,1,5,4524,2,A,Platinum,101664,5L-10L,1500000,0.003015998,0.3,0.333333333,18000000,1,High
60374,Male,Urban,High School,4,1,4,0,1,A,Platinum,33984,10L+,2000000,0.0,0.0,0.2,10000000,0,Low
14030,Female,Urban,Bachelor,2,1,7,11129,2,A,Platinum,32832,2-5L,1000000,0.011128989,1.11,0.25,16000000,0,Low
82763,Male,Urban,Bachelor,3,1,6,10848,2,A,Gold,62760,5L-10L,1500000,0.007231995,0.72,0.285714286,21000000,1,Medium
56295,Female,Urban,High School,3,0,7,5644,2,A,Gold,451356,5L-10L,1500000,0.003762664,0.38,0.25,24000000,1,High
51082,Male,Urban,High School,3,1,6,4927,2,A,Platinum,72720,5L-10L,1500000,0.003284664,0.33,0.285714286,21000000,1,Medium
81251,Female,Urban,Bachelor,2,1,6,4048,1,A,Platinum,48180,2-5L,1000000,0.004047996,0.4,0.142857143,7000000,0,Low
4418,Female,Urban,Bachelor,2,1,7,5161,1,C,Silver,340140,2-5L,1000000,0.005160995,0.52,0.125,8000000,0,High
73893,Male,Rural,Bachelor,2,0,5,0,2,B,Platinum,65028,2-5L,1000000,0.0,0.0,0.333333333,12000000,0,Medium
9026,Male,Urban,High School,3,1,6,7423,2,B,Silver,65184,5L-10L,1500000,0.004948663,0.49,0.285714286,21000000,1,Medium
11873,Female,Urban,High School,3,0,8,6566,1,A,Gold,34428,5L-10L,1500000,0.00437733,0.44,0.111111111,13500000,0,Low
46292,Male,Urban,High School,2,1,5,6726,2,A,Platinum,97164,2-5L,1000000,0.006725993,0.67,0.333333333,12000000,0,High
49800,Female,Rural,Bachelor,3,1,5,0,2,B,Silver,92280,5L-10L,1500000,0.0,0.0,0.333333333,18000000,1,High
53111,Male,Urban,High School,3,1,8,11708,2,A,Platinum,172872,5L-10L,1500000,0.007805328,0.78,0.222222222,27000000,1,High
6313,Female,Rural,Bachelor,4,1,7,0,1,A,Platinum,32364,10L+,2000000,0.0,0.0,0.125,16000000,0,Low
53647,Male,Urban,Bachelor,2,1,5,4073,1,A,Platinum,52404,2-5L,1000000,0.004072996,0.41,0.166666667,6000000,0,Low
5611,Male,Rural,Bachelor,3,1,5,0,1,A,Platinum,31656,5L-10L,1500000,0.0,0.0,0.166666667,9000000,0,Low
34539,Male,Rural,High School,4,0,4,0,1,A,Platinum,30084,10L+,2000000,0.0,0.0,0.2,10000000,0,Low
17891,Female,Urban,Bachelor,3,0,6,7187,2,A,Platinum,96012,5L-10L,1500000,0.00479133,0.48,0.285714286,21000000,1,High
46458,Male,Urban,Bachelor,3,1,7,4161,2,A,Gold,96756,5L-10L,1500000,0.002773998,0.28,0.25,24000000,1,High
45493,Male,Rural,High School,4,0,6,0,1,B,Platinum,66144,10L+,2000000,0.0,0.0,0.142857143,14000000,0,Medium
64302,Male,Urban,High School,3,0,7,9730,1,A,Platinum,33060,5L-10L,1500000,0.006486662,0.65,0.125,12000000,0,Low
83389,Female,Urban,Bachelor,3,0,8,4323,2,A,Gold,97908,5L-10L,1500000,0.002881998,0.29,0.222222222,27000000,1,High
24324,Female,Urban,High School,4,0,2,6184,1,A,Platinum,70920,10L+,2000000,0.003091998,0.31,0.333333333,6000000,0,Medium
44275,Male,Rural,High School,3,1,4,0,1,A,Platinum,33300,5L-10L,1500000,0.0,0.0,0.2,7500000,0,Low
38466,Male,Rural,Bachelor,3,0,4,2895,1,A,Platinum,33372,5L-10L,1500000,0.001929999,0.19,0.2,7500000,0,Low
5113,Male,Urban,Bachelor,2,0,8,8830,2,B,Gold,198300,2-5L,1000000,0.008829991,0.88,0.222222222,18000000,0,High
10619,Male,Urban,Others,2,1,4,4054,2,A,Gold,71832,2-5L,1000000,0.004053996,0.41,0.4,10000000,0,Medium
83763,Male,Urban,Others,2,0,0,6237,2,A,Gold,63636,2-5L,1000000,0.006236994,0.62,2.0,2000000,0,Medium
61174,Male,Urban,High School,2,1,6,7406,1,C,Platinum,70560,2-5L,1000000,0.007405993,0.74,0.142857143,7000000,0,Medium
24198,Male,Rural,Bachelor,4,0,8,0,2,B,Gold,63732,10L+,2000000,0.0,0.0,0.222222222,36000000,1,Medium
62962,Male,Urban,High School,3,1,5,6652,1,A,Gold,47736,5L-10L,1500000,0.004434664,0.44,0.166666667,9000000,0,Low
44176,Male,Urban,High School,2,1,7,5911,2,A,Gold,71196,2-5L,1000000,0.005910994,0.59,0.25,16000000,0,Medium
66012,Male,Urban,Bachelor,3,0,7,3735,2,B,Platinum,122712,5L-10L,1500000,0.002489998,0.25,0.25,24000000,1,High
71938,Female,Urban,High School,1,0,4,6534,2,C,Gold,310800,0-2L,500000,0.013067974,1.31,0.4,5000000,0,High
82156,Male,Urban,High School,3,1,7,5312,2,B,Platinum,61260,5L-10L,1500000,0.003541331,0.35,0.25,24000000,1,Medium
74957,Female,Urban,High School,2,0,4,7691,2,B,Silver,572364,2-5L,1000000,0.007690992,0.77,0.4,10000000,0,High
60984,Male,Urban,High School,3,1,4,5001,1,C,Silver,35592,5L-10L,1500000,0.003333998,0.33,0.2,7500000,0,Low
15510,Female,Rural,High School,4,1,6,6018,2,B,Gold,41712,10L+,2000000,0.003008998,0.3,0.285714286,28000000,1,Low
82855,Male,Rural,Bachelor,4,1,2,0,1,B,Platinum,59520,10L+,2000000,0.0,0.0,0.333333333,6000000,0,Low
81335,Male,Urban,Bachelor,3,1,6,6614,2,A,Gold,59760,5L-10L,1500000,0.00440933,0.44,0.285714286,21000000,1,Low
49291,Male,Urban,High School,2,1,6,16757,2,A,Gold,161028,2-5L,1000000,0.016756983,1.68,0.285714286,14000000,0,High
74285,Male,Urban,Bachelor,2,0,7,4600,1,A,Gold,31152,2-5L,1000000,0.004599995,0.46,0.125,8000000,0,Low
53065,Female,Urban,High School,3,0,3,6714,1,A,Silver,34680,5L-10L,1500000,0.004475997,0.45,0.25,6000000,0,Low
9640,Male,Rural,High School,3,0,6,2958,2,A,Platinum,32208,5L-10L,1500000,0.001971999,0.2,0.285714286,21000000,1,Low
47163,Female,Urban,Bachelor,3,1,6,4692,2,A,Platinum,68304,5L-10L,1500000,0.003127998,0.31,0.285714286,21000000,1,Medium
67770,Male,Urban,Bachelor,3,0,2,3954,2,A,Platinum,64428,5L-10L,1500000,0.002635998,0.26,0.666666667,9000000,1,Medium
29728,Male,Urban,High School,4,1,2,3798,2,A,Platinum,94956,10L+,2000000,0.001898999,0.19,0.666666667,12000000,1,High
9275,Male,Urban,Bachelor,4,1,8,3586,1,B,Silver,32916,10L+,2000000,0.001792999,0.18,0.111111111,18000000,0,Low
46325,Male,Urban,High School,4,1,7,3686,2,A,Platinum,101688,10L+,2000000,0.001842999,0.18,0.25,32000000,1,High
2329,Male,Rural,Bachelor,3,1,0,3562,2,A,Platinum,61488,5L-10L,1500000,0.002374665,0.24,2.0,3000000,1,Medium
68400,Male,Urban,High School,4,1,5,6170,2,B,Gold,63972,10L+,2000000,0.003084998,0.31,0.333333333,24000000,1,Medium
40154,Female,Rural,Bachelor,4,1,5,0,1,B,Platinum,34176,10L+,2000000,0.0,0.0,0.166666667,12000000,0,Low
39482,Male,Urban,High School,3,0,4,0,1,A,Platinum,44976,5L-10L,1500000,0.0,0.0,0.2,7500000,0,Low
6637,Female,Urban,High School,3,0,4,8481,2,A,Platinum,60192,5L-10L,1500000,0.005653996,0.57,0.4,15000000,1,Medium
45416,Female,Urban,High School,3,0,0,5930,2,A,Platinum,56136,5L-10L,1500000,0.003953331,0.4,2.0,3000000,1,Low
74698,Female,Rural,Bachelor,3,0,2,0,1,B,Platinum,32040,5L-10L,1500000,0.0,0.0,0.333333333,4500000,0,Low
27172,Female,Rural,Bachelor,4,1,6,0,2,A,Platinum,60216,10L+,2000000,0.0,0.0,0.285714286,28000000,1,Medium
35453,Female,Urban,Bachelor,2,0,8,5618,2,A,Platinum,114660,2-5L,1000000,0.005617994,0.56,0.222222222,18000000,0,High
2078,Female,Urban,Bachelor,3,1,3,2235,1,A,Platinum,61224,5L-10L,1500000,0.001489999,0.15,0.25,6000000,0,Medium
39464,Male,Urban,High School,3,0,7,3856,2,A,Platinum,155100,5L-10L,1500000,0.002570665,0.26,0.25,24000000,1,High
27919,Female,Urban,Bachelor,3,0,5,5272,2,B,Platinum,29712,5L-10L,1500000,0.003514664,0.35,0.333333333,18000000,1,Low
64247,Male,Rural,Bachelor,3,1,6,0,2,A,Silver,105408,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,High
36527,Male,Urban,Bachelor,3,1,3,3253,2,A,Gold,311268,5L-10L,1500000,0.002168665,0.22,0.5,12000000,1,High
37235,Male,Urban,High School,2,0,6,4111,2,B,Platinum,510372,2-5L,1000000,0.004110996,0.41,0.285714286,14000000,0,High
38168,Female,Rural,Bachelor,3,1,7,3181,2,B,Platinum,63900,5L-10L,1500000,0.002120665,0.21,0.25,24000000,1,Medium
7135,Male,Urban,Bachelor,3,1,5,4060,2,A,Platinum,76248,5L-10L,1500000,0.002706665,0.27,0.333333333,18000000,1,Medium
6248,Male,Rural,High School,4,0,7,0,1,B,Platinum,72204,10L+,2000000,0.0,0.0,0.125,16000000,0,Medium
15816,Female,Rural,High School,3,1,6,2024,2,B,Platinum,44208,5L-10L,1500000,0.001349332,0.13,0.285714286,21000000,1,Low
22129,Male,Urban,Bachelor,4,0,3,5989,2,A,Platinum,61488,10L+,2000000,0.002994499,0.3,0.5,16000000,1,Medium
64008,Female,Rural,High School,3,1,4,8898,2,A,Platinum,66996,5L-10L,1500000,0.005931996,0.59,0.4,15000000,1,Medium
19247,Male,Rural,High School,3,1,4,7190,2,B,Platinum,292800,5L-10L,1500000,0.00479333,0.48,0.4,15000000,1,High
23709,Female,Urban,High School,4,0,6,10179,2,A,Silver,101760,10L+,2000000,0.005089497,0.51,0.285714286,28000000,1,High
71738,Female,Rural,High School,3,0,6,0,2,C,Silver,112212,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,High
5520,Male,Rural,High School,4,0,2,4000,1,B,Gold,34380,10L+,2000000,0.001999999,0.2,0.333333333,6000000,0,Low
474,Female,Urban,High School,2,0,2,0,1,B,Platinum,31056,2-5L,1000000,0.0,0.0,0.333333333,3000000,0,Low
6696,Male,Rural,Bachelor,3,1,5,0,2,B,Platinum,106920,5L-10L,1500000,0.0,0.0,0.333333333,18000000,1,High
5689,Female,Urban,Bachelor,4,0,4,9990,2,B,Silver,186216,10L+,2000000,0.004994998,0.5,0.4,20000000,1,High
67888,Male,Rural,Bachelor,3,1,7,3626,1,A,Platinum,46344,5L-10L,1500000,0.002417332,0.24,0.125,12000000,0,Low
51447,Male,Urban,High School,2,0,6,6173,2,A,Platinum,327564,2-5L,1000000,0.006172994,0.62,0.285714286,14000000,0,High
37800,Female,Urban,High School,3,1,2,6671,1,A,Platinum,32568,5L-10L,1500000,0.00444733,0.44,0.333333333,4500000,0,Low
43081,Female,Urban,Bachelor,2,1,8,4122,2,A,Gold,57576,2-5L,1000000,0.004121996,0.41,0.222222222,18000000,0,Low
64331,Male,Rural,Bachelor,2,1,1,2286,2,A,Platinum,62544,2-5L,1000000,0.002285998,0.23,1.0,4000000,0,Medium
23531,Male,Urban,Others,3,0,1,15649,1,A,Platinum,124164,5L-10L,1500000,0.01043266,1.04,0.5,3000000,0,High
61221,Male,Urban,High School,3,1,7,5529,2,A,Silver,63300,5L-10L,1500000,0.003685998,0.37,0.25,24000000,1,Medium
3717,Female,Urban,Bachelor,2,0,5,0,1,B,Platinum,32004,2-5L,1000000,0.0,0.0,0.166666667,6000000,0,Low
52844,Female,Urban,High School,3,1,7,6110,2,A,Platinum,64764,5L-10L,1500000,0.004073331,0.41,0.25,24000000,1,Medium
71852,Female,Urban,High School,3,1,7,10310,2,C,Platinum,335316,5L-10L,1500000,0.006873329,0.69,0.25,24000000,1,High
922,Male,Urban,Bachelor,3,1,6,6505,2,A,Platinum,74208,5L-10L,1500000,0.004336664,0.43,0.285714286,21000000,1,Medium
51841,Female,Urban,Others,2,1,4,7974,1,A,Gold,55776,2-5L,1000000,0.007973992,0.8,0.2,5000000,0,Low
2688,Male,Urban,Bachelor,2,1,4,3695,2,B,Gold,240420,2-5L,1000000,0.003694996,0.37,0.4,10000000,0,High
66547,Male,Urban,High School,3,1,6,6139,2,A,Silver,49620,5L-10L,1500000,0.004092664,0.41,0.285714286,21000000,1,Low
40369,Male,Urban,High School,3,1,1,9502,2,B,Platinum,387000,5L-10L,1500000,0.006334662,0.63,1.0,6000000,1,High
2936,Female,Urban,High School,2,1,6,3942,2,A,Gold,69420,2-5L,1000000,0.003941996,0.39,0.285714286,14000000,0,Medium
47696,Female,Urban,Bachelor,3,1,6,2744,2,B,Platinum,67572,5L-10L,1500000,0.001829332,0.18,0.285714286,21000000,1,Medium
22216,Female,Urban,Bachelor,2,0,1,6092,1,A,Silver,31344,2-5L,1000000,0.006091994,0.61,0.5,2000000,0,Low
29359,Male,Urban,Bachelor,2,1,8,3934,2,B,Gold,63192,2-5L,1000000,0.003933996,0.39,0.222222222,18000000,0,Medium
38588,Male,Urban,Bachelor,3,0,8,11817,2,A,Gold,190932,5L-10L,1500000,0.007877995,0.79,0.222222222,27000000,1,High
78187,Female,Rural,High School,4,1,2,0,2,C,Silver,63984,10L+,2000000,0.0,0.0,0.666666667,12000000,1,Medium
16784,Male,Urban,High School,3,0,1,0,2,A,Gold,57900,5L-10L,1500000,0.0,0.0,1.0,6000000,1,Low
64464,Female,Urban,Bachelor,3,1,2,5067,2,A,Silver,95952,5L-10L,1500000,0.003377998,0.34,0.666666667,9000000,1,High
85905,Male,Urban,High School,3,1,6,2575,2,A,Platinum,607524,5L-10L,1500000,0.001716666,0.17,0.285714286,21000000,1,High
63482,Male,Rural,High School,3,0,4,2634,2,A,Platinum,106440,5L-10L,1500000,0.001755999,0.18,0.4,15000000,1,High
10213,Female,Urban,Bachelor,4,0,5,6085,2,A,Gold,373596,10L+,2000000,0.003042498,0.3,0.333333333,24000000,1,High
43990,Male,Rural,Bachelor,3,0,6,0,2,B,Platinum,33384,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Low
61833,Female,Urban,High School,3,0,5,6420,1,B,Gold,39900,5L-10L,1500000,0.004279997,0.43,0.166666667,9000000,0,Low
24372,Female,Urban,Bachelor,2,0,5,2931,2,B,Platinum,72276,2-5L,1000000,0.002930997,0.29,0.333333333,12000000,0,Medium
74538,Male,Urban,High School,2,0,7,2780,1,B,Silver,68040,2-5L,1000000,0.002779997,0.28,0.125,8000000,0,Medium
8749,Female,Urban,Bachelor,3,0,5,6476,2,A,Platinum,105828,5L-10L,1500000,0.00431733,0.43,0.333333333,18000000,1,High
79335,Male,Urban,High School,2,0,6,0,2,B,Gold,70908,2-5L,1000000,0.0,0.0,0.285714286,14000000,0,Medium
56005,Female,Rural,Bachelor,3,1,6,0,2,A,Platinum,47004,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Low
56453,Female,Rural,Bachelor,4,1,5,2033,2,C,Silver,101412,10L+,2000000,0.001016499,0.1,0.333333333,24000000,1,High
48533,Female,Rural,Bachelor,3,0,1,3153,2,B,Silver,58224,5L-10L,1500000,0.002101999,0.21,1.0,6000000,1,Low
65073,Male,Rural,High School,3,0,2,3036,2,A,Platinum,59712,5L-10L,1500000,0.002023999,0.2,0.666666667,9000000,1,Low
14832,Female,Urban,High School,4,0,3,5675,2,A,Platinum,57684,10L+,2000000,0.002837499,0.28,0.5,16000000,1,Low
42882,Female,Rural,Bachelor,3,0,7,3784,2,A,Silver,62256,5L-10L,1500000,0.002522665,0.25,0.25,24000000,1,Medium
42166,Female,Urban,High School,2,1,2,6077,2,A,Platinum,100032,2-5L,1000000,0.006076994,0.61,0.666666667,6000000,0,High
6271,Female,Urban,Bachelor,3,0,7,6645,2,A,Gold,194676,5L-10L,1500000,0.004429997,0.44,0.25,24000000,1,High
477,Female,Urban,High School,3,0,1,8261,1,C,Platinum,34728,5L-10L,1500000,0.00550733,0.55,0.5,3000000,0,Low
24541,Male,Rural,Bachelor,4,1,2,0,2,B,Platinum,159492,10L+,2000000,0.0,0.0,0.666666667,12000000,1,High
38901,Female,Urban,High School,3,1,5,3412,2,A,Silver,401628,5L-10L,1500000,0.002274665,0.23,0.333333333,18000000,1,High
74268,Male,Urban,High School,2,0,5,0,2,A,Silver,558792,2-5L,1000000,0.0,0.0,0.333333333,12000000,0,High
72372,Female,Rural,Bachelor,3,1,2,0,1,A,Platinum,32484,5L-10L,1500000,0.0,0.0,0.333333333,4500000,0,Low
13255,Male,Urban,Bachelor,3,1,0,2947,2,C,Platinum,72204,5L-10L,1500000,0.001964665,0.2,2.0,3000000,1,Medium
65296,Male,Urban,High School,3,1,8,4032,2,A,Platinum,97524,5L-10L,1500000,0.002687998,0.27,0.222222222,27000000,1,High
28913,Male,Rural,Bachelor,2,0,6,4400,1,C,Platinum,29508,2-5L,1000000,0.004399996,0.44,0.142857143,7000000,0,Low
24958,Female,Urban,Bachelor,2,1,7,4014,2,B,Platinum,62148,2-5L,1000000,0.004013996,0.4,0.25,16000000,0,Medium
19678,Female,Urban,Bachelor,2,1,6,3565,2,A,Platinum,67788,2-5L,1000000,0.003564996,0.36,0.285714286,14000000,0,Medium
62718,Male,Urban,Bachelor,3,0,5,3922,2,A,Gold,461352,5L-10L,1500000,0.002614665,0.26,0.333333333,18000000,1,High
33807,Male,Urban,High School,3,1,8,5925,2,A,Platinum,161208,5L-10L,1500000,0.003949997,0.39,0.222222222,27000000,1,High
48857,Male,Urban,Bachelor,3,0,1,4639,1,A,Platinum,36816,5L-10L,1500000,0.003092665,0.31,0.5,3000000,0,Low
61865,Male,Urban,High School,1,1,1,4238,2,A,Gold,107724,0-2L,500000,0.008475983,0.85,1.0,2000000,0,High
47920,Male,Urban,Bachelor,2,1,3,5844,2,B,Platinum,60648,2-5L,1000000,0.005843994,0.58,0.5,8000000,0,Medium
53928,Male,Urban,High School,3,0,6,4449,2,A,Platinum,113124,5L-10L,1500000,0.002965998,0.3,0.285714286,21000000,1,High
82574,Female,Rural,Bachelor,3,1,2,4170,1,B,Platinum,31788,5L-10L,1500000,0.002779998,0.28,0.333333333,4500000,0,Low
54466,Male,Urban,High School,4,0,7,6932,1,B,Gold,32496,10L+,2000000,0.003465998,0.35,0.125,16000000,0,Low
3807,Female,Urban,High School,2,0,0,6192,2,A,Gold,103680,2-5L,1000000,0.006191994,0.62,2.0,2000000,0,High
48315,Male,Urban,Bachelor,2,0,4,4635,2,A,Platinum,62340,2-5L,1000000,0.004634995,0.46,0.4,10000000,0,Medium
6007,Female,Urban,High School,3,1,2,5819,1,A,Platinum,30588,5L-10L,1500000,0.003879331,0.39,0.333333333,4500000,0,Low
10742,Female,Urban,High School,3,0,1,0,2,C,Platinum,205884,5L-10L,1500000,0.0,0.0,1.0,6000000,1,High
71472,Male,Urban,Bachelor,3,1,7,3712,2,B,Gold,60540,5L-10L,1500000,0.002474665,0.25,0.25,24000000,1,Medium
71654,Male,Urban,High School,2,1,6,4047,2,A,Platinum,58584,2-5L,1000000,0.004046996,0.4,0.285714286,14000000,0,Low
8139,Male,Urban,Bachelor,2,1,5,5705,2,C,Silver,114864,2-5L,1000000,0.005704994,0.57,0.333333333,12000000,0,High
2008,Female,Urban,Bachelor,3,0,2,9671,2,A,Platinum,63576,5L-10L,1500000,0.006447329,0.64,0.666666667,9000000,1,Medium
36294,Male,Urban,High School,2,0,4,8291,2,B,Gold,203748,2-5L,1000000,0.008290992,0.83,0.4,10000000,0,High
20845,Male,Urban,Bachelor,3,1,3,3400,2,C,Platinum,56892,5L-10L,1500000,0.002266665,0.23,0.5,12000000,1,Low
47630,Male,Urban,Bachelor,4,0,3,2450,2,A,Gold,68508,10L+,2000000,0.001224999,0.12,0.5,16000000,1,Medium
3739,Male,Urban,Bachelor,3,1,5,11048,2,A,Platinum,65184,5L-10L,1500000,0.007365328,0.74,0.333333333,18000000,1,Medium
16262,Male,Urban,Bachelor,2,0,3,6291,2,A,Platinum,408360,2-5L,1000000,0.006290994,0.63,0.5,8000000,0,High
53655,Male,Urban,Bachelor,3,1,6,6867,1,A,Platinum,61608,5L-10L,1500000,0.004577997,0.46,0.142857143,10500000,0,Medium
5432,Female,Urban,High School,2,1,2,3763,1,A,Platinum,59304,2-5L,1000000,0.003762996,0.38,0.333333333,3000000,0,Low
88692,Female,Urban,Bachelor,2,1,1,3853,2,B,Silver,69876,2-5L,1000000,0.003852996,0.39,1.0,4000000,0,Medium
51977,Male,Rural,High School,3,1,4,3645,1,B,Gold,33936,5L-10L,1500000,0.002429998,0.24,0.2,7500000,0,Low
82854,Male,Urban,High School,3,0,0,4169,2,A,Silver,66924,5L-10L,1500000,0.002779331,0.28,2.0,3000000,1,Medium
20903,Female,Rural,High School,4,0,5,0,2,A,Platinum,66456,10L+,2000000,0.0,0.0,0.333333333,24000000,1,Medium
44252,Female,Urban,Bachelor,3,1,5,3923,2,A,Platinum,64848,5L-10L,1500000,0.002615332,0.26,0.333333333,18000000,1,Medium
31004,Male,Urban,Bachelor,3,1,7,7352,2,A,Platinum,65832,5L-10L,1500000,0.00490133,0.49,0.25,24000000,1,Medium
15939,Male,Urban,High School,3,1,0,3781,2,C,Silver,279072,5L-10L,1500000,0.002520665,0.25,2.0,3000000,1,High
38108,Female,Urban,High School,2,1,5,6148,1,A,Platinum,57432,2-5L,1000000,0.006147994,0.61,0.166666667,6000000,0,Low
50077,Female,Urban,Bachelor,3,1,6,4575,1,A,Silver,62148,5L-10L,1500000,0.003049998,0.3,0.142857143,10500000,0,Medium
6349,Male,Urban,High School,2,0,5,4492,2,A,Silver,484836,2-5L,1000000,0.004491996,0.45,0.333333333,12000000,0,High
46072,Male,Rural,High School,3,0,7,0,2,B,Platinum,100536,5L-10L,1500000,0.0,0.0,0.25,24000000,1,High
68934,Male,Urban,Bachelor,3,1,2,0,1,B,Silver,31740,5L-10L,1500000,0.0,0.0,0.333333333,4500000,0,Low
22177,Female,Rural,Bachelor,4,0,6,0,2,A,Platinum,359964,10L+,2000000,0.0,0.0,0.285714286,28000000,1,High
40587,Female,Urban,High School,2,1,6,7132,1,A,Platinum,34056,2-5L,1000000,0.007131993,0.71,0.142857143,7000000,0,Low
65218,Male,Urban,High School,4,0,6,6248,1,A,Platinum,33228,10L+,2000000,0.003123998,0.31,0.142857143,14000000,0,Low
80479,Male,Urban,High School,3,1,7,8521,2,A,Platinum,264360,5L-10L,1500000,0.005680663,0.57,0.25,24000000,1,High
56029,Male,Urban,High School,3,1,2,12302,2,A,Gold,109020,5L-10L,1500000,0.008201328,0.82,0.666666667,9000000,1,High
73670,Male,Urban,High School,3,0,5,6832,2,A,Gold,498276,5L-10L,1500000,0.004554664,0.46,0.333333333,18000000,1,High
55113,Male,Rural,High School,3,0,7,0,2,B,Platinum,68520,5L-10L,1500000,0.0,0.0,0.25,24000000,1,Medium
5634,Male,Urban,Bachelor,3,1,5,4167,1,A,Platinum,68220,5L-10L,1500000,0.002777998,0.28,0.166666667,9000000,0,Medium
23074,Male,Urban,High School,4,1,7,4006,1,A,Platinum,29412,10L+,2000000,0.002002999,0.2,0.125,16000000,0,Low
83388,Male,Urban,High School,3,1,5,6279,2,A,Platinum,62772,5L-10L,1500000,0.004185997,0.42,0.333333333,18000000,1,Medium
3008,Female,Urban,Bachelor,3,0,4,7886,2,A,Platinum,61236,5L-10L,1500000,0.00525733,0.53,0.4,15000000,1,Medium
53207,Female,Urban,Bachelor,3,0,2,4375,2,A,Silver,88200,5L-10L,1500000,0.002916665,0.29,0.666666667,9000000,1,Medium
813,Male,Urban,High School,3,0,8,4270,2,A,Gold,95820,5L-10L,1500000,0.002846665,0.28,0.222222222,27000000,1,High
30447,Female,Urban,High School,3,0,3,2248,2,A,Silver,102492,5L-10L,1500000,0.001498666,0.15,0.5,12000000,1,High
54838,Male,Urban,High School,3,1,8,4034,1,A,Platinum,45864,5L-10L,1500000,0.002689332,0.27,0.111111111,13500000,0,Low
37811,Male,Urban,Bachelor,3,1,2,5734,2,B,Platinum,121512,5L-10L,1500000,0.003822664,0.38,0.666666667,9000000,1,High
67742,Female,Rural,High School,3,0,3,0,2,B,Platinum,147492,5L-10L,1500000,0.0,0.0,0.5,12000000,1,High
3595,Female,Urban,High School,4,0,5,2952,1,A,Silver,40068,10L+,2000000,0.001475999,0.15,0.166666667,12000000,0,Low
5468,Female,Urban,Bachelor,4,0,5,6148,1,A,Platinum,54564,10L+,2000000,0.003073998,0.31,0.166666667,12000000,0,Low
76481,Male,Urban,Bachelor,3,1,8,18143,2,C,Silver,287904,5L-10L,1500000,0.012095325,1.21,0.222222222,27000000,1,High
38805,Male,Urban,Bachelor,3,1,8,5597,2,A,Platinum,103968,5L-10L,1500000,0.003731331,0.37,0.222222222,27000000,1,High
80490,Male,Urban,High School,4,0,2,3313,2,A,Platinum,52440,10L+,2000000,0.001656499,0.17,0.666666667,12000000,1,Low
36922,Male,Urban,High School,3,0,7,3582,2,A,Gold,110304,5L-10L,1500000,0.002387998,0.24,0.25,24000000,1,High
87591,Female,Urban,High School,2,0,4,23817,1,A,Silver,96348,2-5L,1000000,0.023816976,2.38,0.2,5000000,0,High
53090,Male,Urban,High School,3,1,3,6347,1,C,Platinum,51204,5L-10L,1500000,0.004231331,0.42,0.25,6000000,0,Low
64050,Male,Rural,Bachelor,4,1,6,0,2,A,Gold,105420,10L+,2000000,0.0,0.0,0.285714286,28000000,1,High
79835,Male,Rural,High School,3,1,4,8964,2,A,Platinum,69396,5L-10L,1500000,0.005975996,0.6,0.4,15000000,1,Medium
58385,Male,Urban,High School,3,0,8,3370,2,C,Platinum,391704,5L-10L,1500000,0.002246665,0.22,0.222222222,27000000,1,High
13151,Male,Urban,Bachelor,2,1,1,3363,1,B,Silver,33960,2-5L,1000000,0.003362997,0.34,0.5,2000000,0,Low
4574,Female,Rural,High School,3,1,4,0,2,B,Platinum,107352,5L-10L,1500000,0.0,0.0,0.4,15000000,1,High
18190,Female,Urban,Bachelor,4,0,3,9710,2,A,Platinum,31632,10L+,2000000,0.004854998,0.49,0.5,16000000,1,Low
1530,Female,Rural,Bachelor,3,1,0,4013,2,A,Silver,102072,5L-10L,1500000,0.002675332,0.27,2.0,3000000,1,High
16225,Male,Rural,Bachelor,3,1,5,3347,1,C,Silver,31428,5L-10L,1500000,0.002231332,0.22,0.166666667,9000000,0,Low
30273,Female,Urban,High School,4,1,8,3368,2,B,Platinum,73776,10L+,2000000,0.001683999,0.17,0.222222222,36000000,1,Medium
10677,Male,Rural,High School,3,1,8,0,2,A,Gold,68436,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,Medium
